Voltage,C_type,C_name,bundling,r1,x1,b1,Zsil,sil,r1_rel_err,x1_rel_err,b1_rel_err,sil_ratio
345.0,Acsr,Bluebird,1,0.05636933429869634,0.759929079898941,5.666215795297609,366.2182446882803,325.01111489219323,0.0,0.0,0.0,1.0
345.0,ACCC,BLUEBIRD,1,0.039629334298696334,0.7601730798989412,5.664993767138023,366.31653684668,324.92390604199596,-0.2969699785932571,0.00032108259369768074,-0.000215669187996725,0.9997316742529676
345.0,ACCC,DOVE,2,0.06462933429869638,0.6010730657784,7.09023972025933,291.16098125334094,408.79447337909477,0.14653357366668557,-0.20904057802560522,0.25131833597716446,1.2577861329902291
345.0,ACCC,DOVE,3,0.04339600096536303,0.522873061071553,8.14406989754309,253.38294957673077,469.7435253588609,-0.23014877671942535,-0.31194492367486826,0.4373031652451097,1.4453152641092772
345.0,ACCC,DOVE,4,0.0327793342986964,0.4732595582415116,9.005442839108527,229.24356838686757,519.2075870985198,-0.41848995191247995,-0.3772319407694624,0.5893222504130784,1.5975071722416072
